price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,medn_hshld_incm_amt,medn_incm_per_prsn_amt,dif_sqft_living,dif_sqft_lot
,,,,,,,,,,
,,,,21158.0,,,,,,12533.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,,,,,,,
,,,,35000.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,2600.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,8282.0
,,,,,,,,,,
,,,,,,,,,,-2571.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,72309.0,,,,,,35889.0
1730000.0,,,5000.0,26540.0,,1590.0,,53799.0,1640.0,9142.0
,1.0,0.5,,,,,,,,
,,,,,,,,,,
1420000.0,,,,,,,,,1880.0,
,,,,,,,,,,3826.0
,,,,,,,,,,
,,,,,,,,,,
,,3.75,,226076.0,,,,,,170755.0
,,,,65340.0,,,,,,24394.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1135000.0,6.0,4.25,6900.0,244716.0,4820.0,2080.0,,,2730.0,-21871.0
1545000.0,,,,,,,,,,
,,,,61014.0,,,,,,
,,,,32565.0,,,,,,
,,,,101529.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2413.0
,,,,,,,,,,
1400000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2212.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2850.0
,,,,188200.0,,,,,,103258.0
,,,,,,,,,,
,,,,,,,,,,-3596.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-4445.0
,,,,31941.0,,,,,,-3424.0
1370000.0,,,,,,,,,,10089.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,1510.0,,,,-3686.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1280000.0,,,,,,,,,,
,,,,,,,,,1450.0,
1580000.0,,,4570.0,74487.0,4570.0,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,1530.0,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,,,,,,,
,,,,35802.0,,,,,,-4708.0
,,,,,,,,,,
,6.0,4.5,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1270.0,
,,,,,,,,,,
,,,,,,,,,,
2200000.0,,4.5,5840.0,,4570.0,,,,,
,,,,,,,,,,4322.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1250000.0,,4.25,4980.0,,,1900.0,,,2140.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,4722.0
,,,,,,,,,,-2942.0
,,,,,,,,,,
,,,,,,,,,,
,,,4560.0,,3800.0,,,,2200.0,2622.0
,,,,40752.0,,,,,,32752.0
1236300.0,,,,,,,,,1120.0,
,6.0,,,,,,,,1160.0,
,,,,,,,,,,2942.0
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,43350.0,,,,,,-177499.0
1850000.0,,,,,,,,52787.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,4069.0
,,,,,,,,,,4069.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,20349.0,,,,,,7549.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-5178.0
,,,,,,,,,,
1280000.0,,,4340.0,,,1490.0,,,3050.0,
,,,,,,1430.0,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,24792.0,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1280.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,4649.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-5227.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1785000.0,,,5490.0,,,2580.0,,,1200.0,
,,,,,,,,,,5050.0
,,,,189486.0,,,,,,-29124.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1600000.0,,,4320.0,32840.0,4320.0,,,,,
,,,,,,,,,,5211.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,4026.0
,,,,,,,,,,
1620000.0,,,,,3820.0,,,,1380.0,
,,,,21744.0,,,,,,9544.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1800.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2186.0
,,,,,,,,,,
1475000.0,,,,,,1940.0,,52787.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,21450.0,,,,,,10200.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1950000.0,,,7420.0,167869.0,7420.0,,,,1810.0,
,,,,,,,,,,
,,,,,,,,,1240.0,
1400000.0,,,,,,,,,2050.0,
,,,,,,,,,,-2211.0
,,,,,,,,,,
,,,,,,,,,,
1620000.0,,,,,,,,52787.0,1610.0,
,,,,,,,,,,
,,,,,,,,,1340.0,
,,,,,,,,,,2641.0
,,,,,,,,,,2700.0
,,4.0,4850.0,36450.0,4850.0,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,80150.0,,,,,,-4356.0
,,,,,,,,,1520.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3583.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,,,,,
,,,,,,,,,,
,,,,33106.0,,,,,,-3484.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,1548.0,,,1157.0,
,,,,42884.0,,,,,,-37264.0
,,,,,,1740.0,,,,
1288000.0,,4.0,,,,,,53799.0,,-2197.0
,,,,23522.0,,,,,,
,,,,,,,,,,3600.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2477.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,,,,,,,
,,,,92347.0,,,,,,55277.0
,,,,,,,,,,
1443920.0,,,,,,,,,1110.0,
,,,,,,,,,,
,,,,,,,,,,
1130000.0,,,4310.0,28008.0,4310.0,,96028.0,,1140.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,217800.0,,,,,,60113.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1210000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2516.0
,,,,94525.0,,,,,,47045.0
,,,,,,,,,,3500.0
,,,,,,,,,,
,,,,,,,,,,-7700.0
,,,,38141.0,,,,,,26381.0
,,,,65836.0,,,,,,-31738.0
,,,,,,,96028.0,,,
,,,,,,1500.0,,,,3820.0
,,,4690.0,,,,,,1780.0,
,,,,,,,,,,
1150000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,5223.0
,,,,,,1900.0,,,,
,,,,,,,,,,
2575000.0,,,4780.0,20440.0,,,132665.0,81926.0,,
,,,,39960.0,,,,,,3516.0
,,,,27810.0,,,,,,7810.0
,,,,37122.0,3920.0,,96028.0,,1370.0,4475.0
,,,,,,,,,,-36127.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2281.0
,,,,,,,,,,
,,,,27806.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,5130.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1130.0,
,,,,,,,,,,-2100.0
3000000.0,,3.75,4590.0,,,,,52787.0,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,4.5,,,4000.0,,,,2620.0,
,,,,,,,,,,
,,4.5,,284011.0,4225.0,,,,1355.0,269435.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,137565.0,,,,,,-19558.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,1630.0,,,,
,,,,,,,,,,
,,,4370.0,217882.0,4370.0,,96028.0,,1940.0,182786.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1400000.0,,,,,,1560.0,,,,
,,,,35100.0,,,,,,
,,,,,3950.0,,,,,
,,,,,,,,,,3381.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1300000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-5356.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,54315.0,,,,,-1250.0,13797.0
,,,,,,,,,,-2314.0
,7.0,3.75,5100.0,21802.0,,1460.0,,,1750.0,11797.0
1500000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2700.0
,,,,,,,,,,-3795.0
,,,,,,,,,-1350.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1260000.0,,,,,,,,52787.0,,
,,,,213008.0,,,,,,51836.0
,,,,,,,,,,
,,,,,,,,,,-4226.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,0.5,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,22343.0,,,,53799.0,,6661.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3071.0
,,,,,,,,,,4200.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1195000.0,,,,,,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,3910.0,,,,2050.0,4022.0
,1.0,,,,,,,,-1260.0,-7500.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,100623.0,,,96028.0,,,50094.0
,,,,,,,,,,
,,,,,,,,,,
,,,,39639.0,,,,,,-59242.0
,,,,,,,,,,2354.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,104108.0,,,,,,49658.0
1595000.0,,,,,,,,,,-2404.0
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,,,,,
1430000.0,,4.25,,,,,,,1540.0,
,,,,,,,,,,
,,,,,,,,,,-8735.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,23522.0,,,,,,
,,,,29930.0,,,,,,
,,,,93218.0,,,,,,-78844.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,210830.0,,,,,,-6970.0
,,,,,,,,,,-2939.0
,,,,,,,,,,-2939.0
,,,,,,,,,,
,,,,273556.0,,,,,,
,,,,30378.0,,,,,,-4456.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,244807.0,,,,,,27007.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2500.0
,1.0,,,,,,,,,
,,,,,,,,,,
,,,,,,1410.0,,,,
,,,,43560.0,,,,,,-13440.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,36114.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2550.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,3.75,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2485.0
,,,,,,,,,,
,,,,,,,,,,-21507.0
,,,,148975.0,,,,,,131587.0
,,,,,,,,,,
,,,,,,,,,,
,,,,39639.0,,,,,,9147.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,9775.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,41804.0,,,,,,
,,,,,,,,,,-3072.0
,,,,,,,,,,-2500.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,49928.0,,,,,,12627.0
,,,,,,,,,,
2135000.0,,,,,,,,,,-5940.0
,,,,,,,,,,
1665000.0,,3.75,,,,,,,,3212.0
,,,,,,,,,,
,,,,,,,,,,-2766.0
,,,,385506.0,,,,,,226512.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3486.0
,,,,,,,,,,
,,,,,,,,,,-2498.0
,,,,,,,,,1260.0,2775.0
,,,,,,,,,,
1300000.0,,4.0,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,,,,,,,
,1.0,,,,,,,,,
,,,,,,,,,-1370.0,
1190000.0,,,,,,,,,,-4691.0
,,,,,,,,,,
,,,,,,1620.0,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1450000.0,,,,,,,,,1640.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,222156.0,,,,,,100188.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2979.0
1462500.0,,,,,,,,,1780.0,
,,,,,,,,,,7479.0
,,,,,,,,,,
,,4.75,,,,1860.0,,,1980.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,54977.0,3780.0,,,,1350.0,27776.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1305000.0,,,,,,,,,,-5241.0
,,,,59800.0,,,,,,42202.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,20281.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2395.0
,,,,28001.0,,,,,,-6998.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,4325.0
,,,,,,,,,,
,,,,20445.0,,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1610.0,
,,,,,,,,,,
,,,,,,,,,,3278.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,329903.0,,,,,,109671.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1190.0,
1199500.0,,,,,,,,53799.0,,
,,,,,,,,,,2600.0
,,,,,,,,,,
,,,,,,,,,,3722.0
,,,,,,,,,,
,,,,,,,,,,
1959000.0,,4.5,6200.0,23373.0,5050.0,,,53799.0,2500.0,8887.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1650000.0,,,,20400.0,,,,,,
,,,,,,,,,,10400.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1712750.0,,,,,,,132665.0,81926.0,-1300.0,-8023.0
,,,,,,,,,,
,,,,,,,,,,8008.0
,,4.5,,,,,,,,2814.0
,,,,,,,,,,-2950.0
,,,,,,,,53799.0,,
,,,,,,,96028.0,,,3695.0
,,,,,,,,,,-4436.0
,,,,,,,,,,-5650.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,4.0,,,,,,,,
,1.0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,4500.0,21780.0,,1460.0,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,4360.0,91158.0,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,20011.0,,,,,,-13904.0
,,3.75,,,3980.0,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,20875.0,,,,,,
,,,,,,,,,,
,,,,21480.0,,,,,,13373.0
,,,,,,,,,,-2540.0
,,,,,,,,,,-2540.0
,,,,,,,,,,
,,,,42981.0,,,,,,-70710.0
1186040.0,,,,,,,,,,
,,,,,,,,,,-4529.0
,6.0,,,,,,,,,
,6.0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,21010.0,,,,,,2859.0
,,,,,,,,,,
,,,,23030.0,,,,,,8770.0
,,,,,,,,,,
,,,,,,,,,,2483.0
,,,,,,,,,,
,,,,,,,,,,
1340000.0,,,,,,,,,,
1650000.0,,,,,,,,,,
,,,,,,,,,,4950.0
,,,,28324.0,,,,,,13346.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,52889.0,,,,,,7361.0
,,,,31931.0,,,,,,-3076.0
1550000.0,,4.0,5280.0,,,2060.0,,53799.0,1810.0,
,,,,33151.0,,,,,,8184.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2850.0
4208000.0,,6.0,7440.0,21540.0,5550.0,1890.0,,,2700.0,
,,,,,,,,53799.0,,4133.0
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,,,,,
,,,,213879.0,,,,,,
,,,,49428.0,,,,,,-36477.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-3562.0
,,,,,,,,,,
,,,,21275.0,,,,,,-13825.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,3.75,,361548.0,4133.0,,,,2163.0,70132.0
,,,,,,,,,,
,,,,,,,,,,
,,,,60872.0,,,,,,55447.0
,,,,,,,,,,
,,,,,,,,,,3577.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2400.0
,,,,,,,,,,
,,,,,,,,,,
,,,,35640.0,,,,,,4440.0
,,,,,,,,,,
,,,,22693.0,,,,,,16413.0
,,,,,,,,,,-2940.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,,4.0,,,,,,,,
,,,,,,,,,,2724.0
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,,,,,,,
,1.0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1200.0,3575.0
,,,,,,1570.0,,,1490.0,
,,,,,,,,,-1180.0,-6084.0
1289000.0,,,,,,,,,,
,,,,136915.0,,,,,1340.0,120811.0
,,,,,,,,,,
,,,,,,,,,,
1169000.0,,4.25,4610.0,,4610.0,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,24300.0,,,,,,-7757.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2467.0
,,,,,,,,,,-2823.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,29110.0,,,,53799.0,-1800.0,12622.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,60548.0,,,,,,-29621.0
,,,,22725.0,,,,,-1090.0,8159.0
,,,,,,,,,,
,,,,,3990.0,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1900000.0,6.0,4.0,,,,,,,,
,,,,280962.0,,,,,,61420.0
,,,,67953.0,,,,,,54755.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-4329.0
,,,,,,,,,,
,,,,64694.0,,,,,,5082.0
,,,,,,,,,,
,,,,65556.0,3870.0,,96028.0,,,
,,,,,,,,,,3216.0
,,,,,,,,,,-2550.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,6533.0
,,,,,,,,,,
,,,,,,,,,,8909.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,75794.0,,,,,,64774.0
,,,,,,,,,,
,,,,,,1450.0,,,1570.0,
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,,,,,,,
,,,,,,,,,,5139.0
,,,,,,,,,,
,,,,,,,,,,8550.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,4793.0
,,,,73616.0,,,,,,-223898.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2883.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3235.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,3.75,,,,,,,1430.0,
,,,,,,,,,,3040.0
1890000.0,,4.25,4285.0,,4285.0,,,,2715.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,53799.0,,-2750.0
,,,,,,,96028.0,,,
,,,,,,,,,-1890.0,
,,,,,,,,,,
,,,,40250.0,,,,,,4000.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-3689.0
,,,,,,,,,,5223.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,54014.0,,,,,,45491.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3456.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,52787.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,50800.0,,1510.0,,,,23665.0
,,,,,,,,,,
,,,,,,,,,,
,,,,47419.0,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2875.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1160.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,4541.0
,,,,,,,,,,
,,,,,,,,,,
,,,,35610.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1140.0,
,,,,,,,,,,
,1.0,,,,,,,,,
,,,,,,,,,,2614.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,,,,,
1960000.0,,4.0,4430.0,31353.0,4430.0,,,,,-3884.0
,1.0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,35430.0,,,96028.0,,,6458.0
,,,,,,,,,,
,,,,,,,,,,
,,4.5,4690.0,,,,,,,-4800.0
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,52595.0,,,,,1990.0,-7517.0
,,,,,,,,,,
,,,,,,1500.0,,,,
,,,,,,,,,,
,,,,,3940.0,,,,,
,,,,,,,,,,7221.0
,,,,,,,,,,-3456.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-8103.0
,,,,57934.0,,,,,,2407.0
,,,,40500.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,7.0,,,,,,,,1870.0,
,,,,,,,,,,
,,,,,,,,,,
,7.0,,,,,,,,,
1300000.0,,3.75,4450.0,,,,,,1900.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2000000.0,,,,21064.0,,,,,1710.0,5820.0
,,,,,,,,,1430.0,5155.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,31705.0,,,,,,-4895.0
,,,,,,,,,,3313.0
,,,,,,,,,,5880.0
,,,,,,,,,,-2419.0
,,,,22120.0,,,,,,9896.0
,,,,,,,,,,
,,,,,,,,,,
,,,,65558.0,,,,,,18380.0
,,,,44866.0,,,,,-1540.0,15714.0
,,,,,,,,,,
,,,,,,,,,,
,,,,53578.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1310.0,-9509.0
,,,,,,,,,,
2535000.0,,,,,,,,,,-8484.0
,,,,,,,,,,
1850000.0,,,,,,,,,1280.0,
,,,,,,1420.0,,,,
,,,,,,,,,,
,0.0,,,,,,,,,2436.0
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
1272500.0,,,,,,,,,-1180.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
